Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,Midlands,2020-08-12,250.0,245.14285714285714
England,Midlands,2020-08-13,223.0,243.14285714285714
England,Midlands,2020-08-14,257.0,231.42857142857142
England,Midlands,2020-08-15,148.0,209.42857142857142
England,Midlands,2020-08-16,130.0,204.28571428571428
England,Midlands,2020-08-17,274.0,209.71428571428572
England,Midlands,2020-08-18,184.0,202.14285714285714
England,Midlands,2020-08-19,214.0,198.85714285714286
England,Midlands,2020-08-20,261.0,199.42857142857142
England,Midlands,2020-08-21,204.0,192.0
England,Midlands,2020-08-22,125.0,196.57142857142858
England,Midlands,2020-08-23,134.0,196.14285714285714
England,Midlands,2020-08-24,222.0,191.28571428571428
England,Midlands,2020-08-25,216.0,197.42857142857142
England,Midlands,2020-08-26,211.0,202.28571428571428
England,Midlands,2020-08-27,227.0,205.28571428571428
England,Midlands,2020-08-28,247.0,204.0
England,Midlands,2020-08-29,159.0,231.71428571428572
England,Midlands,2020-08-30,155.0,285.7142857142857
England,Midlands,2020-08-31,213.0,337.85714285714283
England,Midlands,2020-09-01,410.0,390.14285714285717
England,Midlands,2020-09-02,589.0,434.42857142857144
England,Midlands,2020-09-03,592.0,477.14285714285717
England,Midlands,2020-09-04,613.0,564.5714285714286
England,Midlands,2020-09-05,469.0,611.8571428571429
England,Midlands,2020-09-06,454.0,618.8571428571429
England,Midlands,2020-09-07,825.0,618.4285714285714
England,Midlands,2020-09-08,741.0,612.8571428571429
England,Midlands,2020-09-09,638.0,607.2857142857143
England,Midlands,2020-09-10,589.0,590.8571428571429
England,Midlands,2020-09-11,574.0,547.8571428571429
England,Midlands,2020-09-12,430.0,522.8571428571429
England,Midlands,2020-09-13,339.0,531.0
England,Midlands,2020-09-14,524.0,555.0
England,Midlands,2020-09-15,566.0,592.4285714285714
England,Midlands,2020-09-16,695.0,648.7142857142857
England,Midlands,2020-09-17,757.0,722.7142857142857
England,Midlands,2020-09-18,836.0,782.0
England,Midlands,2020-09-19,824.0,826.4285714285714
England,Midlands,2020-09-20,857.0,866.5714285714286
England,Midlands,2020-09-21,939.0,904.7142857142857
England,Midlands,2020-09-22,877.0,917.1428571428571
England,Midlands,2020-09-23,976.0,925.8571428571429
England,Midlands,2020-09-24,1024.0,929.4285714285714
England,Midlands,2020-09-25,923.0,973.2857142857143
England,Midlands,2020-09-26,885.0,1039.857142857143
England,Midlands,2020-09-27,882.0,1156.4285714285713
England,Midlands,2020-09-28,1246.0,1284.4285714285713
England,Midlands,2020-09-29,1343.0,1456.4285714285713
England,Midlands,2020-09-30,1792.0,1579.2857142857142
England,Midlands,2020-10-01,1920.0,1714.0
England,Midlands,2020-10-02,2127.0,1922.5714285714287
England,Midlands,2020-10-03,1745.0,2115.714285714286
England,Midlands,2020-10-04,1825.0,2272.285714285714
England,Midlands,2020-10-05,2706.0,2450.285714285714
England,Midlands,2020-10-06,2695.0,2518.5714285714284
England,Midlands,2020-10-07,2888.0,2558.0
England,Midlands,2020-10-08,3166.0,2583.714285714286
England,Midlands,2020-10-09,2605.0,2658.285714285714
England,Midlands,2020-10-10,2021.0,2704.4285714285716
England,Midlands,2020-10-11,2005.0,2766.4285714285716
England,Midlands,2020-10-12,3228.0,2738.8571428571427
England,Midlands,2020-10-13,3018.0,2779.5714285714284
England,Midlands,2020-10-14,3322.0,2832.714285714286
England,Midlands,2020-10-15,2973.0,2866.285714285714
England,Midlands,2020-10-16,2890.0,3049.8571428571427
England,Midlands,2020-10-17,2393.0,3239.1428571428573
England,Midlands,2020-10-18,2240.0,3377.0
England,Midlands,2020-10-19,4513.0,3548.714285714286
England,Midlands,2020-10-20,4343.0,3679.714285714286
England,Midlands,2020-10-21,4287.0,3761.4285714285716
England,Midlands,2020-10-22,4175.0,3873.4285714285716
England,Midlands,2020-10-23,3807.0,3931.285714285714
England,Midlands,2020-10-24,2965.0,3939.4285714285716
England,Midlands,2020-10-25,3024.0,3986.285714285714
England,Midlands,2020-10-26,4918.0,4033.4285714285716
England,Midlands,2020-10-27,4400.0,4140.285714285715
England,Midlands,2020-10-28,4615.0,4201.428571428572
England,Midlands,2020-10-29,4505.0,4167.142857142857
England,Midlands,2020-10-30,4555.0,4432.142857142857
England,Midlands,2020-10-31,3393.0,4567.0
England,Midlands,2020-11-01,2784.0,4595.285714285715
England,Midlands,2020-11-02,6773.0,4660.142857142857
England,Midlands,2020-11-03,5344.0,4725.571428571428
England,Midlands,2020-11-04,4813.0,4806.857142857143
England,Midlands,2020-11-05,4959.0,5040.714285714285
England,Midlands,2020-11-06,5013.0,5050.0
England,Midlands,2020-11-07,3962.0,5174.571428571428
England,Midlands,2020-11-08,4421.0,5360.142857142857
England,Midlands,2020-11-09,6838.0,5396.142857142857
England,Midlands,2020-11-10,6216.0,5410.714285714285
England,Midlands,2020-11-11,6112.0,5418.0
England,Midlands,2020-11-12,5211.0,5270.571428571428
England,Midlands,2020-11-13,5115.0,5136.428571428572
England,Midlands,2020-11-14,4013.0,4973.142857142857
England,Midlands,2020-11-15,3389.0,4726.142857142857
England,Midlands,2020-11-16,5899.0,4526.142857142857
England,Midlands,2020-11-17,5073.0,4329.714285714285
England,Midlands,2020-11-18,4383.0,4135.285714285715
England,Midlands,2020-11-19,3811.0,4002.5714285714284
England,Midlands,2020-11-20,3740.0,3705.714285714286
England,Midlands,2020-11-21,2652.0,3472.5714285714284
England,Midlands,2020-11-22,2460.0,3307.0
England,Midlands,2020-11-23,3821.0,3166.0
England,Midlands,2020-11-24,3441.0,3008.714285714286
England,Midlands,2020-11-25,3224.0,2914.4285714285716
England,Midlands,2020-11-26,2824.0,2833.0
England,Midlands,2020-11-27,2639.0,2730.1428571428573
England,Midlands,2020-11-28,1992.0,2623.5714285714284
England,Midlands,2020-11-29,1890.0,2545.8571428571427
England,Midlands,2020-11-30,3101.0,2506.4285714285716
England,Midlands,2020-12-01,2695.0,2481.4285714285716
England,Midlands,2020-12-02,2680.0,2472.1428571428573
England,Midlands,2020-12-03,2548.0,2495.714285714286
England,Midlands,2020-12-04,2464.0,2518.8571428571427
England,Midlands,2020-12-05,1927.0,2570.8571428571427
England,Midlands,2020-12-06,2055.0,2618.1428571428573
England,Midlands,2020-12-07,3263.0,2693.0
England,Midlands,2020-12-08,3059.0,2789.1428571428573
England,Midlands,2020-12-09,3011.0,2847.714285714286
England,Midlands,2020-12-10,3072.0,2888.1428571428573
England,Midlands,2020-12-11,3137.0,3044.714285714286
England,Midlands,2020-12-12,2337.0,3166.285714285714
England,Midlands,2020-12-13,2338.0,3265.4285714285716
England,Midlands,2020-12-14,4359.0,3365.285714285714
England,Midlands,2020-12-15,3910.0,3450.4285714285716
England,Midlands,2020-12-16,3705.0,3530.285714285714
England,Midlands,2020-12-17,3771.0,3748.714285714286
England,Midlands,2020-12-18,3733.0,3884.8571428571427
England,Midlands,2020-12-19,2896.0,4018.4285714285716
England,Midlands,2020-12-20,3867.0,4159.0
England,Midlands,2020-12-21,5312.0,4122.428571428572
England,Midlands,2020-12-22,4845.0,3830.714285714286
England,Midlands,2020-12-23,4689.0,4047.0
England,Midlands,2020-12-24,3515.0,4278.571428571428
England,Midlands,2020-12-25,1691.0,4314.428571428572
England,Midlands,2020-12-26,4410.0,5048.571428571428
England,Midlands,2020-12-27,5488.0,5724.285714285715
England,Midlands,2020-12-28,5563.0,6290.714285714285
England,Midlands,2020-12-29,9984.0,6710.0
England,Midlands,2020-12-30,9419.0,7360.714285714285
England,Midlands,2020-12-31,7480.0,7693.857142857143
England,Midlands,2021-01-01,4626.0,8523.42857142857
England,Midlands,2021-01-02,8965.0,8426.0
England,Midlands,2021-01-03,7820.0,8326.42857142857
England,Midlands,2021-01-04,11370.0,8356.714285714286
England,Midlands,2021-01-05,9302.0,8746.142857142857
England,Midlands,2021-01-06,8722.0,8358.42857142857
England,Midlands,2021-01-07,7692.0,8086.714285714285
England,Midlands,2021-01-08,7352.0,7794.285714285715
England,Midlands,2021-01-09,6251.0,7700.857142857143
England,Midlands,2021-01-10,5918.0,7599.285714285715
England,Midlands,2021-01-11,9323.0,7608.571428571428
England,Midlands,2021-01-12,8648.0,7639.571428571428
England,Midlands,2021-01-13,8011.0,7547.142857142857
England,Midlands,2021-01-14,7757.0,7510.428571428572
England,Midlands,2021-01-15,7569.0,7383.571428571428
England,Midlands,2021-01-16,5604.0,7256.0
England,Midlands,2021-01-17,5661.0,7097.285714285715
England,Midlands,2021-01-18,8435.0,6863.714285714285
England,Midlands,2021-01-19,7755.0,6620.857142857143
England,Midlands,2021-01-20,6900.0,6427.142857142857
England,Midlands,2021-01-21,6122.0,5980.0
England,Midlands,2021-01-22,5869.0,5520.285714285715
England,Midlands,2021-01-23,4248.0,5226.142857142857
England,Midlands,2021-01-24,2531.0,4994.285714285715
England,Midlands,2021-01-25,5217.0,4865.0
England,Midlands,2021-01-26,5696.0,4675.142857142857
England,Midlands,2021-01-27,5277.0,4550.142857142857
England,Midlands,2021-01-28,5217.0,4644.428571428572
England,Midlands,2021-01-29,4540.0,4571.857142857143
England,Midlands,2021-01-30,3373.0,4362.142857142857
England,Midlands,2021-01-31,3191.0,4184.285714285715
England,Midlands,2021-02-01,4709.0,3982.4285714285716
England,Midlands,2021-02-02,4228.0,3808.1428571428573
England,Midlands,2021-02-03,4032.0,3696.8571428571427
England,Midlands,2021-02-04,3804.0,3587.285714285714
England,Midlands,2021-02-05,3320.0,3422.4285714285716
England,Midlands,2021-02-06,2594.0,3249.285714285714
England,Midlands,2021-02-07,2424.0,3089.285714285714
England,Midlands,2021-02-08,3555.0,2950.8571428571427
England,Midlands,2021-02-09,3016.0,2865.5714285714284
England,Midlands,2021-02-10,2912.0,2775.8571428571427
England,Midlands,2021-02-11,2835.0,2699.285714285714
England,Midlands,2021-02-12,2723.0,2677.714285714286
England,Midlands,2021-02-13,1966.0,2655.1428571428573
England,Midlands,2021-02-14,1888.0,2619.285714285714
England,Midlands,2021-02-15,3404.0,2578.8571428571427
England,Midlands,2021-02-16,2858.0,2524.0
England,Midlands,2021-02-17,2661.0,2487.5714285714284
England,Midlands,2021-02-18,2552.0,2472.8571428571427
England,Midlands,2021-02-19,2339.0,2381.4285714285716
England,Midlands,2021-02-20,1711.0,2291.285714285714
England,Midlands,2021-02-21,1785.0,2190.285714285714
England,Midlands,2021-02-22,2764.0,2059.5714285714284
England,Midlands,2021-02-23,2227.0,1929.5714285714287
England,Midlands,2021-02-24,1954.0,1830.142857142857
England,Midlands,2021-02-25,1637.0,1717.2857142857142
England,Midlands,2021-02-26,1429.0,1543.0
England,Midlands,2021-02-27,1015.0,1430.0
England,Midlands,2021-02-28,995.0,1324.5714285714287
England,Midlands,2021-03-01,1544.0,1259.5714285714287
England,Midlands,2021-03-02,1436.0,1218.2857142857142
England,Midlands,2021-03-03,1216.0,1195.857142857143
England,Midlands,2021-03-04,1182.0,1179.857142857143
England,Midlands,2021-03-05,1140.0,1148.142857142857
England,Midlands,2021-03-06,858.0,1108.7142857142858
England,Midlands,2021-03-07,883.0,1104.2857142857142
England,Midlands,2021-03-08,1322.0,1091.857142857143
England,Midlands,2021-03-09,1160.0,1079.2857142857142
England,Midlands,2021-03-10,1185.0,1069.142857142857
England,Midlands,2021-03-11,1095.0,1062.2857142857142
England,Midlands,2021-03-12,1052.0,1060.0
England,Midlands,2021-03-13,787.0,1061.7142857142858
England,Midlands,2021-03-14,835.0,1059.0
England,Midlands,2021-03-15,1306.0,1053.0
England,Midlands,2021-03-16,1172.0,1034.5714285714287
England,Midlands,2021-03-17,1166.0,1035.142857142857
England,Midlands,2021-03-18,1053.0,1061.857142857143
England,Midlands,2021-03-19,923.0,1038.2857142857142
England,Midlands,2021-03-20,791.0,1021.5714285714286
England,Midlands,2021-03-21,1022.0,1025.857142857143
England,Midlands,2021-03-22,1141.0,1022.5714285714286
England,Midlands,2021-03-23,1055.0,1005.0
England,Midlands,2021-03-24,1196.0,987.5714285714286
England,Midlands,2021-03-25,1030.0,971.5714285714286
England,Midlands,2021-03-26,800.0,911.5714285714286
England,Midlands,2021-03-27,669.0,859.4285714285714
England,Midlands,2021-03-28,910.0,796.0
England,Midlands,2021-03-29,721.0,740.5714285714286
England,Midlands,2021-03-30,690.0,695.8571428571429
England,Midlands,2021-03-31,752.0,665.2857142857143
England,Midlands,2021-04-01,642.0,594.0
England,Midlands,2021-04-02,487.0,555.1428571428571
England,Midlands,2021-04-03,455.0,538.1428571428571
England,Midlands,2021-04-04,411.0,506.57142857142856
England,Midlands,2021-04-05,449.0,491.42857142857144
England,Midlands,2021-04-06,571.0,492.14285714285717
England,Midlands,2021-04-07,531.0,476.57142857142856
England,Midlands,2021-04-08,536.0,468.14285714285717
England,Midlands,2021-04-09,492.0,466.42857142857144
England,Midlands,2021-04-10,346.0,444.57142857142856
England,Midlands,2021-04-11,352.0,423.85714285714283
England,Midlands,2021-04-12,437.0,397.85714285714283
England,Midlands,2021-04-13,418.0,374.2857142857143
England,Midlands,2021-04-14,386.0,362.0
England,Midlands,2021-04-15,354.0,373.2857142857143
England,Midlands,2021-04-16,327.0,367.57142857142856
England,Midlands,2021-04-17,260.0,359.57142857142856
England,Midlands,2021-04-18,431.0,362.0
England,Midlands,2021-04-19,397.0,359.57142857142856
England,Midlands,2021-04-20,362.0,352.0
England,Midlands,2021-04-21,403.0,345.42857142857144
England,Midlands,2021-04-22,337.0,328.14285714285717
England,Midlands,2021-04-23,274.0,325.42857142857144
England,Midlands,2021-04-24,214.0,315.2857142857143
England,Midlands,2021-04-25,310.0,309.57142857142856
England,Midlands,2021-04-26,378.0,308.14285714285717
England,Midlands,2021-04-27,291.0,305.42857142857144
England,Midlands,2021-04-28,363.0,301.42857142857144
England,Midlands,2021-04-29,327.0,292.2857142857143
England,Midlands,2021-04-30,255.0,286.57142857142856
England,Midlands,2021-05-01,186.0,299.85714285714283
England,Midlands,2021-05-02,246.0,305.57142857142856
England,Midlands,2021-05-03,338.0,313.0
England,Midlands,2021-05-04,384.0,314.14285714285717
England,Midlands,2021-05-05,403.0,318.14285714285717
England,Midlands,2021-05-06,379.0,332.2857142857143
England,Midlands,2021-05-07,263.0,339.57142857142856
England,Midlands,2021-05-08,214.0,323.2857142857143
England,Midlands,2021-05-09,345.0,304.57142857142856
England,Midlands,2021-05-10,389.0,289.2857142857143
England,Midlands,2021-05-11,270.0,286.0
England,Midlands,2021-05-12,272.0,284.2857142857143
England,Midlands,2021-05-13,272.0,268.42857142857144
England,Midlands,2021-05-14,240.0,260.85714285714283
England,Midlands,2021-05-15,202.0,263.42857142857144
England,Midlands,2021-05-16,234.0,271.2857142857143
England,Midlands,2021-05-17,336.0,275.0
England,Midlands,2021-05-18,288.0,277.2857142857143
England,Midlands,2021-05-19,327.0,278.57142857142856
England,Midlands,2021-05-20,298.0,282.2857142857143
England,Midlands,2021-05-21,256.0,290.2857142857143
England,Midlands,2021-05-22,211.0,304.2857142857143
England,Midlands,2021-05-23,260.0,317.2857142857143
England,Midlands,2021-05-24,392.0,324.14285714285717
England,Midlands,2021-05-25,386.0,346.0
England,Midlands,2021-05-26,418.0,362.14285714285717
England,Midlands,2021-05-27,346.0,374.14285714285717
England,Midlands,2021-05-28,409.0,377.7142857142857
England,Midlands,2021-05-29,324.0,405.2857142857143
England,Midlands,2021-05-30,344.0,438.0
England,Midlands,2021-05-31,417.0,476.85714285714283
England,Midlands,2021-06-01,579.0,507.57142857142856
England,Midlands,2021-06-02,647.0,534.1428571428571
England,Midlands,2021-06-03,618.0,568.7142857142857
England,Midlands,2021-06-04,624.0,638.2857142857143
England,Midlands,2021-06-05,510.0,676.8571428571429
England,Midlands,2021-06-06,586.0,715.2857142857143
England,Midlands,2021-06-07,904.0,743.5714285714286
England,Midlands,2021-06-08,849.0,772.0
England,Midlands,2021-06-09,916.0,799.4285714285714
England,Midlands,2021-06-10,816.0,826.1428571428571
England,Midlands,2021-06-11,823.0,863.0
England,Midlands,2021-06-12,702.0,920.7142857142857
England,Midlands,2021-06-13,773.0,973.1428571428571
England,Midlands,2021-06-14,1162.0,1026.0
England,Midlands,2021-06-15,1253.0,1086.4285714285713
England,Midlands,2021-06-16,1283.0,1134.5714285714287
England,Midlands,2021-06-17,1186.0,1185.5714285714287
England,Midlands,2021-06-18,1246.0,1287.7142857142858
England,Midlands,2021-06-19,1039.0,1404.0
England,Midlands,2021-06-20,1130.0,1537.5714285714287
England,Midlands,2021-06-21,1877.0,1695.0
England,Midlands,2021-06-22,2067.0,1840.142857142857
England,Midlands,2021-06-23,2218.0,2005.5714285714287
England,Midlands,2021-06-24,2288.0,2193.1428571428573
England,Midlands,2021-06-25,2262.0,2474.714285714286
England,Midlands,2021-06-26,2197.0,2725.8571428571427
England,Midlands,2021-06-27,2443.0,2976.714285714286
England,Midlands,2021-06-28,3848.0,3234.0
England,Midlands,2021-06-29,3825.0,3461.8571428571427
England,Midlands,2021-06-30,3974.0,3661.1428571428573
England,Midlands,2021-07-01,4089.0,3857.285714285714
England,Midlands,2021-07-02,3857.0,4055.8571428571427
England,Midlands,2021-07-03,3592.0,4299.857142857143
England,Midlands,2021-07-04,3816.0,4564.142857142857
England,Midlands,2021-07-05,5238.0,4741.285714285715
England,Midlands,2021-07-06,5533.0,4923.857142857143
England,Midlands,2021-07-07,5824.0,5075.571428571428
England,Midlands,2021-07-08,5329.0,5248.714285714285
England,Midlands,2021-07-09,5135.0,5602.714285714285
England,Midlands,2021-07-10,4654.0,5947.428571428572
England,Midlands,2021-07-11,5028.0,6416.857142857143
England,Midlands,2021-07-12,7716.0,7160.0
England,Midlands,2021-07-13,7946.0,7778.428571428572
England,Midlands,2021-07-14,9110.0,8047.714285714285
England,Midlands,2021-07-15,10531.0,8205.142857142857
England,Midlands,2021-07-16,9464.0,8228.285714285714
England,Midlands,2021-07-17,6539.0,7993.285714285715
England,Midlands,2021-07-18,6130.0,7512.857142857143
England,Midlands,2021-07-19,7878.0,6715.714285714285
England,Midlands,2021-07-20,6301.0,5985.0
England,Midlands,2021-07-21,5747.0,5563.142857142857
England,Midlands,2021-07-22,4951.0,5201.142857142857
England,Midlands,2021-07-23,4349.0,4752.857142857143
England,Midlands,2021-07-24,3586.0,4525.857142857143
England,Midlands,2021-07-25,3596.0,4415.857142857143
England,Midlands,2021-07-26,4740.0,4357.285714285715
England,Midlands,2021-07-27,4712.0,4305.571428571428
England,Midlands,2021-07-28,4977.0,4302.571428571428
England,Midlands,2021-07-29,4541.0,4291.571428571428
England,Midlands,2021-07-30,3987.0,4335.428571428572
England,Midlands,2021-07-31,3565.0,4388.714285714285
England,Midlands,2021-08-01,3519.0,4463.714285714285
England,Midlands,2021-08-02,5047.0,4593.142857142857
England,Midlands,2021-08-03,5085.0,4695.285714285715
England,Midlands,2021-08-04,5502.0,4725.428571428572
England,Midlands,2021-08-05,5447.0,4786.428571428572
England,Midlands,2021-08-06,4702.0,4881.285714285715
England,Midlands,2021-08-07,3776.0,4914.857142857143
England,Midlands,2021-08-08,3946.0,4929.0
England,Midlands,2021-08-09,5711.0,4933.571428571428
England,Midlands,2021-08-10,5320.0,4921.142857142857
England,Midlands,2021-08-11,5601.0,4995.428571428572
England,Midlands,2021-08-12,5479.0,5059.285714285715
England,Midlands,2021-08-13,4615.0,5094.857142857143
England,Midlands,2021-08-14,4296.0,5157.571428571428
England,Midlands,2021-08-15,4393.0,5201.0
England,Midlands,2021-08-16,5960.0,5196.428571428572
England,Midlands,2021-08-17,5759.0,5242.428571428572
England,Midlands,2021-08-18,5905.0,5307.571428571428
England,Midlands,2021-08-19,5447.0,5342.714285714285
England,Midlands,2021-08-20,4937.0,5363.714285714285
England,Midlands,2021-08-21,4752.0,5345.285714285715
England,Midlands,2021-08-22,4639.0,5310.714285714285
England,Midlands,2021-08-23,6107.0,5300.571428571428
England,Midlands,2021-08-24,5630.0,5292.428571428572
England,Midlands,2021-08-25,5663.0,5182.428571428572
England,Midlands,2021-08-26,5376.0,5088.571428571428
England,Midlands,2021-08-27,4880.0,4942.714285714285
England,Midlands,2021-08-28,3982.0,5095.571428571428
England,Midlands,2021-08-29,3982.0,5170.428571428572
England,Midlands,2021-08-30,5086.0,5236.0
England,Midlands,2021-08-31,6700.0,5352.285714285715
England,Midlands,2021-09-01,6187.0,5474.0
England,Midlands,2021-09-02,5835.0,5602.571428571428
England,Midlands,2021-09-03,5694.0,5866.714285714285
England,Midlands,2021-09-04,4834.0,5783.857142857143
England,Midlands,2021-09-05,4882.0,5683.571428571428
England,Midlands,2021-09-06,6935.0,5612.142857142857
England,Midlands,2021-09-07,6120.0,5449.571428571428
England,Midlands,2021-09-08,5485.0,5288.0
England,Midlands,2021-09-09,5335.0,5169.428571428572
England,Midlands,2021-09-10,4556.0,4985.0
England,Midlands,2021-09-11,3703.0,4798.0
England,North East and Yorkshire,2020-01-30,1.0,1470.2857142857142
England,North East and Yorkshire,2020-01-31,0.0,783.0
England,North East and Yorkshire,2020-02-01,0.0,175.14285714285714
England,North East and Yorkshire,2020-02-02,0.0,0.14285714285714285
England,North East and Yorkshire,2020-02-03,0.0,0.0
England,North East and Yorkshire,2020-02-04,0.0,0.0
England,North East and Yorkshire,2020-02-05,0.0,0.0
England,North East and Yorkshire,2020-02-06,0.0,0.0
England,North East and Yorkshire,2020-02-07,0.0,0.0
England,North East and Yorkshire,2020-02-08,0.0,0.0
England,North East and Yorkshire,2020-02-09,0.0,0.0
England,North East and Yorkshire,2020-02-10,0.0,0.0
England,North East and Yorkshire,2020-02-11,0.0,0.0
England,North East and Yorkshire,2020-02-12,0.0,0.0
England,North East and Yorkshire,2020-02-13,0.0,0.0
England,North East and Yorkshire,2020-02-14,0.0,0.0
England,North East and Yorkshire,2020-02-15,0.0,0.0
England,North East and Yorkshire,2020-02-16,0.0,0.0
England,North East and Yorkshire,2020-02-17,0.0,0.0
England,North East and Yorkshire,2020-02-18,0.0,0.0
England,North East and Yorkshire,2020-02-19,0.0,0.0
England,North East and Yorkshire,2020-02-20,0.0,0.0
England,North East and Yorkshire,2020-02-21,0.0,0.0
England,North East and Yorkshire,2020-02-22,0.0,0.0
England,North East and Yorkshire,2020-02-23,0.0,0.0
England,North East and Yorkshire,2020-02-24,0.0,0.14285714285714285
England,North East and Yorkshire,2020-02-25,0.0,0.42857142857142855
England,North East and Yorkshire,2020-02-26,0.0,0.42857142857142855
England,North East and Yorkshire,2020-02-27,1.0,0.7142857142857143
England,North East and Yorkshire,2020-02-28,2.0,1.2857142857142858
England,North East and Yorkshire,2020-02-29,0.0,2.4285714285714284
England,North East and Yorkshire,2020-03-01,2.0,2.857142857142857
England,North East and Yorkshire,2020-03-02,4.0,3.4285714285714284
England,North East and Yorkshire,2020-03-03,8.0,3.4285714285714284
England,North East and Yorkshire,2020-03-04,3.0,4.714285714285714
England,North East and Yorkshire,2020-03-05,5.0,5.285714285714286
England,North East and Yorkshire,2020-03-06,2.0,6.428571428571429
England,North East and Yorkshire,2020-03-07,9.0,8.428571428571429
England,North East and Yorkshire,2020-03-08,6.0,10.0
England,North East and Yorkshire,2020-03-09,12.0,12.428571428571429
England,North East and Yorkshire,2020-03-10,22.0,15.714285714285714
England,North East and Yorkshire,2020-03-11,14.0,17.857142857142858
England,North East and Yorkshire,2020-03-12,22.0,19.857142857142858
England,North East and Yorkshire,2020-03-13,25.0,24.857142857142858
England,North East and Yorkshire,2020-03-14,24.0,30.142857142857142
England,North East and Yorkshire,2020-03-15,20.0,40.142857142857146
England,North East and Yorkshire,2020-03-16,47.0,51.285714285714285
England,North East and Yorkshire,2020-03-17,59.0,61.857142857142854
England,North East and Yorkshire,2020-03-18,84.0,76.0
England,North East and Yorkshire,2020-03-19,100.0,92.0
England,North East and Yorkshire,2020-03-20,99.0,118.0
England,North East and Yorkshire,2020-03-21,123.0,149.57142857142858
England,North East and Yorkshire,2020-03-22,132.0,176.85714285714286
England,North East and Yorkshire,2020-03-23,229.0,209.14285714285714
England,North East and Yorkshire,2020-03-24,280.0,239.28571428571428
England,North East and Yorkshire,2020-03-25,275.0,272.57142857142856
England,North East and Yorkshire,2020-03-26,326.0,309.14285714285717
England,North East and Yorkshire,2020-03-27,310.0,348.42857142857144
England,North East and Yorkshire,2020-03-28,356.0,395.0
England,North East and Yorkshire,2020-03-29,388.0,456.14285714285717
England,North East and Yorkshire,2020-03-30,504.0,485.0
England,North East and Yorkshire,2020-03-31,606.0,523.7142857142857
England,North East and Yorkshire,2020-04-01,703.0,546.1428571428571
England,North East and Yorkshire,2020-04-02,528.0,564.7142857142857
England,North East and Yorkshire,2020-04-03,581.0,605.8571428571429
England,North East and Yorkshire,2020-04-04,513.0,628.2857142857143
England,North East and Yorkshire,2020-04-05,518.0,628.2857142857143
England,North East and Yorkshire,2020-04-06,792.0,652.5714285714286
England,North East and Yorkshire,2020-04-07,763.0,652.7142857142857
England,North East and Yorkshire,2020-04-08,703.0,658.7142857142857
England,North East and Yorkshire,2020-04-09,698.0,658.0
England,North East and Yorkshire,2020-04-10,582.0,633.0
England,North East and Yorkshire,2020-04-11,555.0,613.4285714285714
England,North East and Yorkshire,2020-04-12,513.0,627.7142857142857
England,North East and Yorkshire,2020-04-13,617.0,629.8571428571429
England,North East and Yorkshire,2020-04-14,626.0,643.8571428571429
England,North East and Yorkshire,2020-04-15,803.0,674.7142857142857
England,North East and Yorkshire,2020-04-16,713.0,703.2857142857143
England,North East and Yorkshire,2020-04-17,680.0,723.5714285714286
England,North East and Yorkshire,2020-04-18,771.0,731.4285714285714
England,North East and Yorkshire,2020-04-19,713.0,755.1428571428571
England,North East and Yorkshire,2020-04-20,759.0,770.8571428571429
England,North East and Yorkshire,2020-04-21,681.0,813.2857142857143
England,North East and Yorkshire,2020-04-22,969.0,798.8571428571429
England,North East and Yorkshire,2020-04-23,823.0,786.4285714285714
England,North East and Yorkshire,2020-04-24,977.0,799.8571428571429
England,North East and Yorkshire,2020-04-25,670.0,829.5714285714286
England,North East and Yorkshire,2020-04-26,626.0,856.8571428571429
England,North East and Yorkshire,2020-04-27,853.0,886.7142857142857
England,North East and Yorkshire,2020-04-28,889.0,884.0
England,North East and Yorkshire,2020-04-29,1160.0,872.2857142857143
England,North East and Yorkshire,2020-04-30,1032.0,862.7142857142857
England,North East and Yorkshire,2020-05-01,958.0,826.8571428571429
England,North East and Yorkshire,2020-05-02,588.0,804.8571428571429
England,North East and Yorkshire,2020-05-03,559.0,737.8571428571429
England,North East and Yorkshire,2020-05-04,602.0,690.4285714285714
England,North East and Yorkshire,2020-05-05,735.0,628.8571428571429
England,North East and Yorkshire,2020-05-06,691.0,602.8571428571429
England,North East and Yorkshire,2020-05-07,700.0,588.5714285714286
England,North East and Yorkshire,2020-05-08,527.0,599.4285714285714
England,North East and Yorkshire,2020-05-09,406.0,581.2857142857143
England,North East and Yorkshire,2020-05-10,459.0,564.0
England,North East and Yorkshire,2020-05-11,678.0,537.5714285714286
England,North East and Yorkshire,2020-05-12,608.0,531.7142857142857
England,North East and Yorkshire,2020-05-13,570.0,530.7142857142857
England,North East and Yorkshire,2020-05-14,515.0,517.1428571428571
England,North East and Yorkshire,2020-05-15,486.0,480.85714285714283
England,North East and Yorkshire,2020-05-16,399.0,471.42857142857144
England,North East and Yorkshire,2020-05-17,364.0,453.85714285714283
England,North East and Yorkshire,2020-05-18,424.0,455.0
England,North East and Yorkshire,2020-05-19,542.0,446.7142857142857
England,North East and Yorkshire,2020-05-20,447.0,435.2857142857143
England,North East and Yorkshire,2020-05-21,523.0,424.57142857142856
England,North East and Yorkshire,2020-05-22,428.0,409.57142857142856
England,North East and Yorkshire,2020-05-23,319.0,380.42857142857144
England,North East and Yorkshire,2020-05-24,289.0,370.7142857142857
England,North East and Yorkshire,2020-05-25,319.0,343.7142857142857
