area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Cherwell,2020-09-03,1.3,2.0,2.4,2.5,3.0,inferred
Cherwell,2020-09-04,1.5,2.2,2.4,2.6,3.5,inferred
Cherwell,2020-09-05,1.8,2.2,2.4,3.0,4.1,inferred
Cherwell,2020-09-06,2.0,2.4,2.6,3.1,4.8,inferred
Cherwell,2020-09-07,1.9,2.8,3.0,3.1,5.2,inferred
Cherwell,2020-09-08,2.0,2.9,3.1,3.5,5.4,inferred
Cherwell,2020-09-09,2.3,2.9,3.3,3.8,5.5,inferred
Cherwell,2020-09-10,2.9,3.0,3.4,3.6,5.6,inferred
Cherwell,2020-09-11,3.1,3.1,3.5,4.1,5.7,inferred
Cherwell,2020-09-12,3.0,3.2,3.7,4.2,5.9,inferred
Cherwell,2020-09-13,3.0,3.2,3.8,4.1,5.8,inferred
Cherwell,2020-09-14,3.0,3.2,3.5,4.0,5.2,inferred
Cherwell,2020-09-15,2.8,3.2,3.5,4.0,4.5,inferred
Cherwell,2020-09-16,2.6,3.1,3.7,3.9,4.0,inferred
Cherwell,2020-09-17,2.6,3.1,3.6,3.8,4.2,inferred
Cherwell,2020-09-18,2.6,2.9,3.4,3.6,4.4,inferred
Cherwell,2020-09-19,2.6,2.9,3.2,3.5,4.5,inferred
Cherwell,2020-09-20,2.6,2.8,3.0,3.4,4.5,inferred
Cherwell,2020-09-21,2.4,2.9,3.0,3.3,4.7,inferred
Cherwell,2020-09-22,2.2,2.9,3.4,3.4,4.9,inferred
Cherwell,2020-09-23,2.3,2.9,3.5,3.6,4.9,inferred
Cherwell,2020-09-24,2.6,3.1,3.6,3.9,4.9,inferred
Cherwell,2020-09-25,2.9,3.3,3.7,4.6,5.2,inferred
Cherwell,2020-09-26,3.2,3.5,3.8,5.4,5.9,inferred
Cherwell,2020-09-27,3.6,4.2,4.4,6.0,6.6,inferred
Cherwell,2020-09-28,4.3,5.2,5.5,6.1,7.8,inferred
Cherwell,2020-09-29,5.1,6.4,6.6,7.1,8.4,inferred
Cherwell,2020-09-30,5.7,7.0,7.7,8.6,9.0,inferred
Cherwell,2020-10-01,6.1,7.6,8.6,9.4,10.2,inferred
Cherwell,2020-10-02,6.8,7.9,9.2,10.4,11.0,inferred
Cherwell,2020-10-03,7.4,8.5,10.2,11.3,11.7,inferred
Cherwell,2020-10-04,8.2,8.7,11.0,12.3,12.8,inferred
Cherwell,2020-10-05,9.0,9.7,11.7,12.7,14.1,inferred
Cherwell,2020-10-06,9.6,11.2,12.2,13.2,15.0,inferred
Cherwell,2020-10-07,10.3,12.1,13.1,14.4,15.8,inferred
Cherwell,2020-10-08,10.5,13.1,13.9,14.9,17.0,inferred
Cherwell,2020-10-09,10.6,13.7,14.5,15.8,18.4,inferred
Cherwell,2020-10-10,10.9,14.2,15.1,16.6,18.5,inferred
Cherwell,2020-10-11,11.8,14.1,15.7,16.7,18.6,inferred
Cherwell,2020-10-12,13.4,14.3,16.2,17.6,19.3,inferred
Cherwell,2020-10-13,14.1,14.9,16.5,17.1,20.3,inferred
Cherwell,2020-10-14,14.4,15.7,16.1,17.6,21.9,inferred
Cherwell,2020-10-15,14.5,15.6,16.7,18.1,23.0,inferred
Cherwell,2020-10-16,15.6,16.0,16.8,20.9,23.5,inferred
Cherwell,2020-10-17,17.5,17.9,18.4,23.3,25.1,inferred
Cherwell,2020-10-18,19.3,20.1,21.6,25.1,27.2,inferred
Cherwell,2020-10-19,20.1,22.6,25.6,26.8,29.7,inferred
Cherwell,2020-10-20,21.5,24.8,27.5,29.6,33.0,inferred
Cherwell,2020-10-21,23.9,25.8,28.3,31.0,35.5,inferred
Cherwell,2020-10-22,23.8,27.1,28.6,32.8,36.1,inferred
Cherwell,2020-10-23,23.5,28.4,29.5,32.8,35.2,inferred
Cherwell,2020-10-24,24.0,29.3,29.9,32.8,34.0,inferred
Cherwell,2020-10-25,25.8,29.0,30.2,32.3,35.4,inferred
Cherwell,2020-10-26,28.1,28.9,30.0,32.5,35.6,inferred
Cherwell,2020-10-27,28.1,30.6,31.2,32.0,34.8,inferred
Cherwell,2020-10-28,29.2,31.5,32.6,33.1,34.0,inferred
Cherwell,2020-10-29,30.7,31.6,33.3,33.7,34.5,inferred
Cherwell,2020-10-30,30.8,32.0,33.4,34.6,35.3,inferred
Cherwell,2020-10-31,30.0,32.8,33.7,34.9,36.6,inferred
Cherwell,2020-11-01,30.2,32.2,33.4,35.9,38.2,inferred
Cherwell,2020-11-02,31.3,31.9,33.8,36.4,38.1,inferred
Cherwell,2020-11-03,31.1,31.7,34.9,37.5,38.4,inferred
Cherwell,2020-11-04,30.5,32.1,36.0,38.2,40.1,inferred
Cherwell,2020-11-05,30.0,33.2,35.6,39.8,41.2,inferred
Cherwell,2020-11-06,29.9,32.5,35.0,39.5,41.8,inferred
Cherwell,2020-11-07,29.7,31.5,34.6,39.3,42.5,inferred
Cherwell,2020-11-08,29.3,31.7,34.1,38.3,43.5,inferred
Cherwell,2020-11-09,28.4,30.5,33.3,37.0,44.0,inferred
Cherwell,2020-11-10,27.2,28.6,33.4,35.6,43.1,inferred
Cherwell,2020-11-11,27.0,27.4,31.3,35.0,40.2,inferred
Cherwell,2020-11-12,25.5,27.2,29.0,33.0,35.7,inferred
Cherwell,2020-11-13,24.1,26.2,27.1,29.8,32.0,inferred
Cherwell,2020-11-14,23.4,23.8,25.2,27.6,28.1,inferred
Cherwell,2020-11-15,20.9,22.7,23.3,25.1,27.2,inferred
Cherwell,2020-11-16,18.5,20.6,22.4,24.0,24.8,inferred
Cherwell,2020-11-17,16.7,19.4,21.1,22.9,24.5,inferred
Cherwell,2020-11-18,15.8,18.3,19.6,22.0,25.5,inferred
Cherwell,2020-11-19,15.8,17.4,19.3,21.6,25.8,inferred
Cherwell,2020-11-20,16.3,17.7,18.8,22.2,25.5,inferred
Cherwell,2020-11-21,17.6,18.1,18.9,23.1,25.5,inferred
Cherwell,2020-11-22,17.3,19.2,19.6,24.6,25.8,inferred
Cherwell,2020-11-23,16.2,18.4,19.8,24.8,25.9,inferred
Dacorum,2020-08-11,1.1,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-12,1.1,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-13,1.1,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-14,1.0,1.0,1.1,1.1,1.2,inferred
Dacorum,2020-08-15,1.1,1.1,1.2,1.4,1.6,inferred
Dacorum,2020-08-16,1.2,1.2,1.5,2.1,2.2,inferred
Dacorum,2020-08-17,1.5,1.7,2.0,2.7,3.2,inferred
Dacorum,2020-08-18,1.9,2.3,2.6,3.4,4.5,inferred
Dacorum,2020-08-19,2.4,2.9,3.3,4.1,5.6,inferred
Dacorum,2020-08-20,2.9,3.4,3.9,4.6,6.1,inferred
Dacorum,2020-08-21,3.4,3.6,4.5,5.0,6.2,inferred
Dacorum,2020-08-22,3.6,3.9,4.6,5.0,6.2,inferred
Dacorum,2020-08-23,3.6,4.2,4.5,5.3,6.4,inferred
Dacorum,2020-08-24,3.5,3.8,4.5,5.8,6.6,inferred
Dacorum,2020-08-25,3.5,3.9,4.6,5.8,6.6,inferred
Dacorum,2020-08-26,3.5,4.1,4.4,5.8,6.6,inferred
Dacorum,2020-08-27,3.7,3.8,4.6,5.2,6.2,inferred
Dacorum,2020-08-28,3.4,3.6,4.6,5.4,5.5,inferred
Dacorum,2020-08-29,3.3,3.5,4.6,4.9,5.5,inferred
Dacorum,2020-08-30,3.0,4.0,4.4,4.6,5.2,inferred
Dacorum,2020-08-31,3.0,3.9,4.1,4.7,5.0,inferred
Dacorum,2020-09-01,3.2,3.5,4.0,4.6,5.2,inferred
Dacorum,2020-09-02,3.1,3.3,3.7,4.5,5.3,inferred
Dacorum,2020-09-03,2.8,2.9,3.5,4.2,5.1,inferred
Dacorum,2020-09-04,2.5,2.6,3.1,3.7,4.5,inferred
Dacorum,2020-09-05,2.2,2.4,2.9,3.4,3.8,inferred
Dacorum,2020-09-06,2.1,2.3,2.8,3.1,3.4,inferred
Dacorum,2020-09-07,2.0,2.1,2.6,2.9,3.5,inferred
Dacorum,2020-09-08,1.8,2.0,2.5,3.0,3.6,inferred
Dacorum,2020-09-09,1.7,2.2,2.5,2.9,3.7,inferred
Dacorum,2020-09-10,1.9,2.3,2.5,2.7,3.7,inferred
Dacorum,2020-09-11,2.1,2.4,2.5,2.7,3.5,inferred
Dacorum,2020-09-12,2.0,2.4,2.7,3.1,3.4,inferred
Dacorum,2020-09-13,2.2,2.5,2.8,3.4,3.6,inferred
Dacorum,2020-09-14,2.3,2.7,2.9,3.4,3.8,inferred
Dacorum,2020-09-15,2.3,3.0,3.1,3.5,4.1,inferred
Dacorum,2020-09-16,2.5,3.1,3.3,3.5,4.4,inferred
Dacorum,2020-09-17,2.8,3.0,3.4,3.6,4.6,inferred
Dacorum,2020-09-18,2.5,3.1,3.6,3.8,4.5,inferred
Dacorum,2020-09-19,2.2,3.1,3.6,3.9,4.3,inferred
Dacorum,2020-09-20,2.2,3.4,3.6,4.2,4.7,inferred
Dacorum,2020-09-21,2.6,3.3,3.8,4.2,5.0,inferred
Dacorum,2020-09-22,3.2,3.5,4.2,4.4,5.4,inferred
Dacorum,2020-09-23,3.4,4.5,4.6,4.8,5.7,inferred
Dacorum,2020-09-24,4.0,5.3,5.4,5.6,6.7,inferred
Dacorum,2020-09-25,4.9,6.2,6.5,6.7,7.9,inferred
Dacorum,2020-09-26,5.8,6.8,7.4,8.0,8.6,inferred
Dacorum,2020-09-27,6.5,7.5,8.0,8.7,9.1,inferred
Dacorum,2020-09-28,7.4,8.2,8.6,8.9,9.5,inferred
Dacorum,2020-09-29,7.9,8.3,8.9,9.5,9.7,inferred
Dacorum,2020-09-30,8.0,8.7,9.0,9.6,10.5,inferred
Dacorum,2020-10-01,8.2,8.7,9.3,9.7,11.1,inferred
Dacorum,2020-10-02,8.4,9.1,9.7,10.0,11.9,inferred
Dacorum,2020-10-03,8.6,9.7,10.4,10.7,13.1,inferred
Dacorum,2020-10-04,9.0,10.5,11.2,11.8,14.5,inferred
Dacorum,2020-10-05,9.7,11.8,12.5,12.6,16.3,inferred
Dacorum,2020-10-06,10.4,12.0,13.2,14.6,18.1,inferred
Dacorum,2020-10-07,10.4,12.4,13.5,16.4,19.0,inferred
Dacorum,2020-10-08,10.9,13.2,13.7,16.7,18.8,inferred
Dacorum,2020-10-09,12.0,12.6,14.7,16.9,18.6,inferred
Dacorum,2020-10-10,11.6,14.0,16.0,17.0,19.1,inferred
Dacorum,2020-10-11,11.3,14.9,16.5,17.4,19.6,inferred
Dacorum,2020-10-12,12.2,16.1,16.5,17.5,20.6,inferred
Dacorum,2020-10-13,14.3,16.2,17.0,17.8,21.4,inferred
Dacorum,2020-10-14,15.6,16.6,17.7,18.6,21.7,inferred
Dacorum,2020-10-15,15.5,17.4,18.8,19.6,22.0,inferred
Dacorum,2020-10-16,16.7,17.6,20.1,20.8,22.3,inferred
Dacorum,2020-10-17,17.5,19.1,20.5,21.5,23.1,inferred
Dacorum,2020-10-18,17.4,20.2,21.2,22.5,24.0,inferred
Dacorum,2020-10-19,17.6,20.5,22.2,23.5,25.1,inferred
Dacorum,2020-10-20,17.9,20.8,22.2,24.2,25.7,inferred
Dacorum,2020-10-21,17.7,20.6,22.4,23.5,25.2,inferred
Dacorum,2020-10-22,17.0,19.6,21.6,22.7,25.1,inferred
Dacorum,2020-10-23,15.2,18.6,19.6,21.9,24.1,inferred
Dacorum,2020-10-24,13.5,17.0,19.2,21.3,22.8,inferred
Dacorum,2020-10-25,12.4,18.0,19.2,21.1,22.9,inferred
Dacorum,2020-10-26,12.3,18.8,19.5,19.9,23.1,inferred
Dacorum,2020-10-27,13.3,18.1,19.4,20.6,22.8,inferred
Dacorum,2020-10-28,14.6,18.3,19.7,20.2,22.5,inferred
Dacorum,2020-10-29,15.6,18.4,19.9,20.4,22.7,inferred
Dacorum,2020-10-30,15.9,18.5,19.7,20.8,22.3,inferred
Dacorum,2020-10-31,15.5,19.5,20.0,22.0,22.5,inferred
Dacorum,2020-11-01,15.8,20.6,21.6,23.4,24.4,inferred
Dacorum,2020-11-02,17.8,22.0,23.7,23.9,27.2,inferred
Dacorum,2020-11-03,20.6,23.2,24.2,26.0,29.9,inferred
Dacorum,2020-11-04,23.7,24.1,25.1,27.5,31.7,inferred
Dacorum,2020-11-05,24.0,24.8,26.3,28.2,32.2,inferred
Dacorum,2020-11-06,24.5,24.7,27.6,28.8,31.5,inferred
Dacorum,2020-11-07,23.7,24.2,28.0,30.0,30.7,inferred
Dacorum,2020-11-08,22.0,24.3,27.6,29.2,31.5,inferred
Dacorum,2020-11-09,21.5,24.8,27.0,29.3,32.2,inferred
Dacorum,2020-11-10,22.4,25.2,26.8,29.8,31.4,inferred
Dacorum,2020-11-11,24.1,25.6,28.3,29.6,30.9,inferred
Dacorum,2020-11-12,24.4,25.9,27.5,29.9,30.9,inferred
Dacorum,2020-11-13,25.5,26.1,26.6,29.2,31.1,inferred
Dacorum,2020-11-14,24.4,25.8,27.2,28.1,30.6,inferred
Dacorum,2020-11-15,23.4,25.0,26.4,28.4,29.4,inferred
Dacorum,2020-11-16,23.0,23.5,26.7,27.6,28.5,inferred
Dacorum,2020-11-17,21.5,22.2,25.5,27.5,28.4,inferred
Dacorum,2020-11-18,20.3,21.1,24.7,27.0,27.4,inferred
Dacorum,2020-11-19,18.8,20.8,23.5,25.5,27.5,inferred
Dacorum,2020-11-20,17.7,20.1,21.9,23.7,27.1,inferred
Dacorum,2020-11-21,17.3,18.1,20.4,22.9,26.5,inferred
Dacorum,2020-11-22,16.3,18.0,18.9,21.4,26.1,inferred
Dacorum,2020-11-23,15.9,17.6,19.5,20.2,25.9,inferred
Milton Keynes,2020-08-11,3.2,3.2,3.2,3.2,3.2,inferred
Milton Keynes,2020-08-12,3.2,3.2,3.2,3.2,3.2,inferred
Milton Keynes,2020-08-13,3.1,3.1,3.1,3.1,3.1,inferred
Milton Keynes,2020-08-14,2.9,3.0,3.0,3.0,3.1,inferred
Milton Keynes,2020-08-15,2.8,2.8,2.9,3.0,3.4,inferred
Milton Keynes,2020-08-16,2.6,2.8,2.8,3.0,3.9,inferred
Milton Keynes,2020-08-17,2.6,2.7,2.9,3.1,4.2,inferred
Milton Keynes,2020-08-18,2.6,2.8,3.0,3.7,4.4,inferred
Milton Keynes,2020-08-19,2.8,3.0,3.2,4.3,4.4,inferred
Milton Keynes,2020-08-20,3.1,3.2,3.6,4.3,5.1,inferred
Milton Keynes,2020-08-21,3.3,3.6,3.9,4.4,5.4,inferred
Milton Keynes,2020-08-22,3.2,3.6,4.0,4.5,5.3,inferred
Milton Keynes,2020-08-23,3.2,3.4,4.0,4.5,5.1,inferred
Milton Keynes,2020-08-24,2.8,3.3,3.9,4.2,4.6,inferred
Milton Keynes,2020-08-25,2.6,3.2,3.7,3.8,4.1,inferred
Milton Keynes,2020-08-26,2.8,3.2,3.4,3.5,3.7,inferred
Milton Keynes,2020-08-27,3.1,3.2,3.3,3.4,3.5,inferred
Milton Keynes,2020-08-28,3.1,3.3,3.5,3.6,4.1,inferred
Milton Keynes,2020-08-29,2.9,3.6,3.8,4.1,4.7,inferred
Milton Keynes,2020-08-30,2.9,3.7,4.2,4.5,5.2,inferred
Milton Keynes,2020-08-31,3.4,3.8,4.6,5.0,5.6,inferred
Milton Keynes,2020-09-01,3.8,4.2,5.1,5.3,5.9,inferred
Milton Keynes,2020-09-02,4.0,4.9,5.3,5.4,6.2,inferred
Milton Keynes,2020-09-03,4.2,5.1,5.3,5.9,6.1,inferred
Milton Keynes,2020-09-04,4.5,5.1,5.6,5.7,6.5,inferred
Milton Keynes,2020-09-05,4.8,5.0,5.7,6.1,6.6,inferred
Milton Keynes,2020-09-06,5.0,5.1,5.6,6.3,7.4,inferred
Milton Keynes,2020-09-07,5.1,5.2,5.7,6.3,7.6,inferred
Milton Keynes,2020-09-08,5.3,5.3,5.7,6.3,7.4,inferred
Milton Keynes,2020-09-09,5.1,5.2,6.2,6.4,6.8,inferred
Milton Keynes,2020-09-10,4.5,5.1,6.2,6.6,7.2,inferred
Milton Keynes,2020-09-11,4.0,5.1,6.3,6.8,8.0,inferred
Milton Keynes,2020-09-12,3.9,5.2,6.5,6.7,8.3,inferred
Milton Keynes,2020-09-13,4.3,5.0,6.6,7.2,8.3,inferred
Milton Keynes,2020-09-14,4.8,5.3,6.6,7.6,8.2,inferred
Milton Keynes,2020-09-15,5.3,6.0,6.9,7.6,9.0,inferred
Milton Keynes,2020-09-16,5.6,6.5,7.0,7.7,9.2,inferred
Milton Keynes,2020-09-17,5.7,6.8,7.3,7.9,8.9,inferred
Milton Keynes,2020-09-18,5.8,7.0,7.6,8.5,9.1,inferred
Milton Keynes,2020-09-19,6.4,7.4,7.6,9.0,9.4,inferred
Milton Keynes,2020-09-20,7.2,7.3,8.1,9.2,9.8,inferred
Milton Keynes,2020-09-21,6.8,7.5,8.6,9.4,10.1,inferred
Milton Keynes,2020-09-22,6.3,7.1,8.8,9.2,10.5,inferred
Milton Keynes,2020-09-23,6.2,7.2,8.3,9.6,10.8,inferred
Milton Keynes,2020-09-24,6.6,7.7,7.9,9.9,10.7,inferred
Milton Keynes,2020-09-25,7.3,7.5,8.3,10.2,10.7,inferred
Milton Keynes,2020-09-26,7.6,8.4,9.2,10.4,11.3,inferred
Milton Keynes,2020-09-27,8.3,9.6,10.2,11.2,12.4,inferred
Milton Keynes,2020-09-28,9.2,10.6,11.2,13.3,13.6,inferred
Milton Keynes,2020-09-29,10.3,11.3,12.6,14.7,15.0,inferred
