,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26
"Bracknell Forest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,5,2,2,1,3,3,2,5,4,3,9,10,3,10,7,4,4,11,10,3,4,10,7,16,10,5,5,8,7,3,6,6,9,10,5,2,7,9,5,5,4,3,4,3,5,2,3,5,3,7,3,4,1,0,2,5,5,3,1,14,5,6,6,0,1,1,1,3,1,1,2,2,1,0,1,2,2,1,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,2,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,2,0,0,0,2,3,1,0,0,0,2,0,2,1,2,5,0,1,7,3,3,4,2,2,4,3,0,5,2,1,1,1,1,4,2,2,3,2,3,1,3,1,0,1,0,0
"Bradford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,3,2,0,2,3,3,6,9,7,10,20,14,20,23,20,21,19,24,21,28,36,33,35,30,21,19,28,19,22,50,36,38,36,35,34,35,52,48,62,48,38,40,56,86,44,84,34,40,41,40,55,57,59,40,38,68,65,83,63,45,39,24,51,143,83,97,37,69,53,39,53,40,37,38,51,46,38,38,44,43,42,46,41,39,42,41,49,43,36,36,48,32,43,30,40,47,35,41,23,30,30,25,22,36,27,31,24,26,30,24,32,27,27,27,39,30,35,32,30,31,40,44,42,43,33,26,42,48,32,37,45,41,43,30,37,43,46,42,50,30,32,43,25,33,37,38,37,38,34,26,34,34,41,33,29,33,38,32,41,38,45,48,59,72,67,69,73,60,66,73,76,76,75,76,76,82,85,80,100,97,113,114,115,109,109,121,92,74,60,19,13,1,0,0
"Braintree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,4,1,3,2,5,5,5,1,6,7,9,3,6,6,5,3,7,7,4,5,5,3,5,4,3,8,6,3,10,10,15,14,10,14,8,10,13,9,7,6,9,6,9,4,7,5,6,2,4,3,19,3,9,6,5,3,2,6,11,8,5,3,3,0,0,3,0,0,0,0,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,2,1,0,1,1,0,0,0,1,2,1,0,0,2,3,3,2,4,3,3,2,5,1,2,3,1,3,0,1,1,2,2,2,1,2,1,1,0,3,0,0,1,0,0,2,0,2,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,2,1,0,0,3,0,0,3,2,2,1,0,0,1,0,0,0,2,2,0,1,0,3,1,2,5,2,1,1,2,3,1,0,0,0,0
"Breckland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,4,2,3,4,3,3,3,7,6,3,3,3,8,7,4,5,5,6,4,9,4,8,8,9,4,6,7,12,4,3,15,12,6,7,5,10,19,11,8,10,9,4,3,10,3,11,7,3,4,12,7,11,3,13,3,3,3,6,7,1,11,2,4,2,1,2,0,0,1,0,0,0,2,3,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,3,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,2,0,1,1,4,0,0,2,4,4,1,6,4,2,3,3,3,3,3,2,2,1,2,3,1,2,1,4,0,0,6,2,2,2,2,4,0,1,0,0,0,1,0,0,0,0
"Brent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,10,9,3,7,8,10,23,21,22,21,18,26,46,28,46,44,48,32,53,58,46,56,59,55,49,37,37,28,43,29,40,22,27,26,34,30,40,38,29,21,16,20,17,16,16,14,13,20,19,18,18,18,9,4,8,5,8,8,19,8,3,8,6,4,7,3,1,4,5,16,12,4,7,3,0,2,6,3,2,2,4,2,5,1,2,3,4,2,2,8,2,2,0,2,2,5,2,0,3,2,2,2,5,1,0,4,3,1,1,3,0,3,1,2,3,1,3,2,1,0,3,2,0,0,1,0,3,2,4,2,0,4,2,2,4,3,3,2,3,1,2,1,3,3,3,3,3,10,3,4,4,5,1,2,6,3,4,6,5,5,6,2,4,5,7,4,9,4,13,6,8,12,11,14,5,9,10,8,14,13,15,9,15,7,8,14,15,12,12,17,24,14,8,25,9,6,3,0,0,0
"Brentwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,1,3,2,0,3,3,2,8,7,9,8,4,13,7,3,6,5,11,4,3,3,6,2,3,3,3,3,3,2,3,5,7,6,5,8,2,4,8,4,2,5,1,2,8,1,5,1,3,1,2,1,3,1,4,2,1,0,2,6,5,0,2,0,1,1,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,2,0,2,2,0,0,1,0,3,1,0,0,1,2,0,0,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,0,2,3,2,0,0,1,0,2,1,0,2,2,2,0,1,0,0,1,4,4,3,1,2,1,1,0,2,2,2,0,3,4,4,4,3,1,5,1,0,1,0,1,0,0,0
"Brighton and Hove",0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,2,2,0,4,2,3,3,3,4,7,6,9,12,8,9,6,6,19,13,11,13,11,10,16,20,6,13,8,12,11,17,18,13,15,15,11,9,11,17,12,7,11,12,5,18,19,7,8,4,12,6,11,8,4,7,2,4,7,5,6,4,7,2,4,3,13,9,7,5,7,11,7,7,7,13,8,7,5,5,1,1,4,4,6,4,2,2,1,4,2,2,3,3,2,4,1,1,0,1,1,3,0,2,1,0,1,1,1,1,3,1,1,1,1,0,2,0,2,3,1,4,1,3,2,2,4,1,2,1,5,2,2,0,1,1,1,1,1,2,1,1,1,2,3,1,0,1,2,1,2,5,3,4,0,3,2,3,5,5,1,3,5,3,5,4,5,5,7,3,7,4,9,12,5,10,5,5,10,9,5,7,3,5,5,3,4,4,1,3,5,8,1,0,0,0,0
"Bristol, City of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3,2,1,0,4,7,2,4,8,5,9,4,12,14,14,10,12,17,18,17,15,20,10,14,13,22,28,17,18,26,15,16,17,22,28,14,13,15,21,20,38,25,39,12,23,30,34,31,22,28,13,9,22,13,22,16,18,10,25,18,8,4,11,2,7,6,13,26,17,12,16,3,9,8,8,11,7,3,11,8,6,5,8,4,5,1,3,2,3,2,1,0,2,2,2,0,3,1,0,1,1,2,0,3,2,1,3,4,1,1,1,0,0,1,3,2,0,2,1,3,1,1,2,1,3,2,6,4,1,5,3,4,2,7,1,2,1,2,3,3,0,5,2,1,5,4,3,7,4,9,9,8,5,6,8,4,7,11,8,5,7,4,7,6,6,10,6,16,16,13,12,5,10,10,17,12,7,10,8,5,8,10,9,12,12,10,16,12,17,19,7,6,6,7,2,0,0,0
"Broadland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,2,2,0,2,1,2,3,6,3,4,2,7,1,6,3,7,5,7,6,7,3,7,5,4,3,1,3,8,4,6,9,4,5,5,2,10,5,8,6,6,6,16,23,15,16,4,6,3,5,3,15,5,3,3,5,3,5,4,4,16,3,0,1,2,0,2,2,0,2,2,1,1,1,1,0,1,2,0,1,0,0,0,1,1,3,2,2,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,2,1,2,0,0,0,1,1,0,0,2,0,1,1,0,0,0,1,0,3,0,0,1,0,2,0,3,1,1,1,0,4,4,0,3,0,1,3,1,1,2,3,3,1,2,0,2,0,0,0,1,2,0,0,0,0,0
"Bromley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,6,4,6,7,6,9,13,6,18,16,24,35,30,26,29,30,32,22,39,46,49,39,31,37,28,41,38,46,33,24,25,13,33,22,26,29,26,15,13,19,11,13,38,23,22,12,25,11,35,24,15,15,11,14,14,36,19,24,4,11,7,20,7,7,10,5,2,7,8,5,2,11,2,1,1,0,1,4,1,2,0,1,2,1,3,1,0,1,0,1,3,0,0,0,1,0,2,0,0,2,0,0,0,0,2,1,4,0,0,0,0,2,2,1,0,2,1,1,0,2,0,0,0,3,1,0,2,0,3,0,0,0,0,1,4,1,3,1,2,0,1,2,0,3,1,4,1,3,4,3,4,2,1,2,6,5,2,6,6,2,2,9,4,2,6,7,6,3,2,5,5,10,4,10,7,9,4,8,5,7,4,3,5,8,4,8,9,10,4,13,5,4,11,3,4,2,0,0,0
"Bromsgrove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4,5,3,4,5,1,3,1,5,7,1,8,8,8,8,9,4,8,3,10,6,4,10,7,7,11,3,3,7,10,16,12,12,11,7,8,6,10,2,4,4,3,4,8,8,6,8,8,8,10,10,2,11,6,1,2,10,7,4,4,5,4,4,29,3,18,13,2,2,1,3,2,2,3,0,2,1,2,1,1,0,0,1,4,1,2,3,2,2,3,1,1,1,2,0,2,2,1,0,1,2,2,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,2,0,3,2,1,0,0,1,0,3,1,0,1,0,0,2,1,3,2,1,1,3,0,1,2,1,1,1,2,1,1,1,0,1,0,0,3,1,3,3,2,4,5,4,0,6,8,3,3,3,3,1,4,3,0,3,2,8,6,4,5,6,3,0,2,2,0,0,0
"Broxbourne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,4,1,1,6,6,4,2,4,8,2,6,4,6,7,7,5,6,4,4,4,4,9,6,3,2,3,6,2,7,2,3,6,6,4,4,6,7,5,3,4,3,7,7,5,5,1,1,0,11,6,3,0,0,1,2,1,4,0,2,3,0,0,2,0,3,1,4,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,1,1,0,1,0,0,2,1,1,0,1,0,0,0,2,0,1,0,0,1,1,1,2,2,2,2,0,1,1,1,1,2,1,2,3,0,1,2,2,0,3,3,2,2,0,2,3,5,3,2,3,9,3,7,2,6,1,5,9,5,3,1,1,1,0,0,0
"Broxtowe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,1,0,2,2,2,2,2,1,3,2,4,7,6,7,3,2,7,2,7,2,4,7,7,9,10,3,4,7,7,11,6,9,4,7,6,12,5,9,14,13,3,1,16,8,18,6,6,5,5,1,6,2,6,7,5,2,6,9,6,4,10,0,1,3,11,9,1,4,4,0,0,0,1,0,2,0,1,5,2,0,1,1,0,2,0,0,1,0,1,1,1,0,0,0,2,0,1,0,0,1,0,1,0,1,0,1,0,2,0,0,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,2,2,1,3,0,1,1,2,2,3,2,0,1,2,2,3,6,6,5,5,5,14,6,4,4,3,5,7,3,4,4,5,4,6,4,9,7,7,4,5,3,5,1,1,1,0,0,0
"Buckinghamshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,7,5,13,6,3,2,9,7,6,6,7,11,12,8,9,23,10,17,21,12,29,23,18,32,24,21,13,26,37,30,22,26,19,8,21,21,28,29,32,22,26,15,28,29,34,35,22,21,32,41,18,31,16,18,12,18,8,21,18,20,14,12,23,21,30,14,15,32,10,21,19,49,36,25,12,13,8,5,6,5,5,3,6,7,6,6,3,5,8,5,5,6,4,2,7,6,5,5,5,5,2,3,1,5,1,4,3,2,0,4,3,7,9,3,2,5,4,3,0,5,4,1,2,2,1,4,2,2,1,2,3,0,2,3,2,4,3,6,4,4,4,5,1,3,2,2,5,8,3,5,6,8,6,9,6,7,3,5,7,10,6,5,6,8,6,13,9,8,16,14,5,9,12,13,7,13,9,9,7,12,8,12,5,15,5,12,12,9,16,15,16,14,12,10,7,7,4,0,1,0,0
"Burnley",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,4,2,0,7,6,7,8,6,5,10,9,10,5,10,4,5,6,5,6,4,3,1,11,3,1,5,12,4,8,4,2,6,2,7,7,5,3,7,4,6,7,2,6,6,2,5,10,5,8,0,8,2,3,9,15,3,7,9,3,2,2,3,0,1,6,3,7,5,4,2,4,0,2,1,2,4,6,3,0,4,2,2,5,2,2,0,0,6,1,0,1,1,1,1,0,0,0,0,3,0,4,1,2,2,1,2,0,4,1,5,3,2,2,1,2,3,4,7,1,2,2,2,4,7,5,9,7,4,7,4,1,9,5,4,5,3,2,2,1,7,2,5,3,6,3,6,4,1,3,5,5,4,7,2,9,10,12,11,13,10,20,10,12,11,17,22,20,16,14,19,21,20,23,33,41,35,40,15,11,7,3,1,0,0
"Bury",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,2,2,1,2,7,3,8,3,14,9,10,7,16,7,16,8,18,11,17,24,28,24,23,20,26,16,21,11,31,25,31,37,15,24,11,20,25,27,10,9,21,26,20,16,12,7,12,11,5,18,8,9,8,9,8,12,14,15,15,12,9,18,31,58,36,31,5,9,13,13,12,10,7,5,14,5,6,9,9,4,8,6,5,5,4,6,4,6,2,1,5,1,0,3,2,5,1,1,2,2,0,4,4,4,5,0,1,1,2,1,2,1,2,2,1,3,5,4,2,2,1,6,1,3,4,4,10,5,3,5,5,7,5,9,10,8,13,6,5,6,7,2,12,11,6,10,8,7,8,14,12,11,10,8,8,11,7,3,9,8,9,9,7,12,16,27,19,20,27,25,29,32,33,28,43,32,34,44,47,52,48,67,50,46,52,32,36,21,16,3,1,0,0
"Calderdale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,0,2,1,4,6,6,5,9,12,5,6,11,12,8,3,10,7,10,6,12,3,8,6,8,19,11,14,6,5,5,13,16,8,9,7,4,7,15,4,18,20,5,7,6,16,4,15,4,2,10,12,14,9,6,5,5,9,7,8,8,1,9,19,4,2,2,1,1,6,3,2,1,4,4,3,5,6,1,5,2,3,1,4,6,4,3,4,3,0,5,3,6,5,3,5,3,4,2,0,5,4,0,5,9,5,7,2,14,8,7,7,7,5,8,10,3,6,12,9,12,9,4,13,10,7,13,8,8,7,10,9,9,11,14,9,8,13,10,13,14,9,13,8,8,9,11,9,7,11,6,12,9,4,6,6,5,11,9,15,8,8,13,13,16,16,13,25,14,17,13,16,15,18,15,16,19,20,33,33,24,18,17,18,12,7,3,0,0,0
"Cambridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,1,3,1,1,2,4,2,3,5,2,1,5,2,3,0,4,5,7,4,8,9,8,6,4,4,3,3,7,7,10,2,6,4,4,9,8,4,2,4,4,5,4,12,10,2,0,6,5,7,8,0,6,2,8,1,7,1,4,0,0,4,4,5,8,1,2,2,0,0,2,1,1,0,2,1,0,1,1,2,1,0,1,0,0,3,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,3,0,0,0,1,2,0,0,1,0,0,1,0,1,1,1,2,2,2,4,1,0,2,1,1,1,0,1,1,1,4,0,2,4,2,3,0,2,1,0,4,2,3,4,2,0,3,5,2,3,1,1,2,0,2,3,5,0,1,2,1,3,3,2,2,1,1,0,0,0
"Camden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,2,10,5,5,1,3,3,4,10,5,6,15,11,15,21,23,29,19,11,6,18,18,19,26,19,23,16,17,20,22,17,10,9,8,13,9,21,11,11,15,6,8,6,8,11,4,7,2,2,6,3,8,8,1,2,0,5,4,8,3,2,2,6,3,4,1,1,1,0,2,1,8,2,2,0,0,0,1,1,2,0,1,0,2,1,0,1,2,1,0,1,2,0,3,0,1,0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,2,0,1,0,0,1,2,0,5,1,0,3,1,1,1,1,1,2,2,0,4,2,3,6,5,3,3,2,4,5,4,7,3,3,6,4,10,4,4,7,4,3,4,6,9,1,8,3,9,5,3,9,3,6,11,13,7,7,4,3,7,10,8,8,6,10,8,5,4,4,5,5,1,0,0,0
"Cannock Chase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,1,2,4,2,2,5,9,2,4,5,6,7,11,4,8,4,4,8,3,4,4,7,3,2,3,3,14,4,8,6,4,11,8,5,5,3,3,5,4,3,5,4,1,4,3,4,1,2,5,1,2,2,1,2,3,2,2,1,5,1,2,6,0,4,1,0,0,1,0,1,1,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,2,2,2,1,0,2,1,0,1,3,1,2,1,3,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0,2,1,1,2,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,1,0,0,1,1,2,2,0,1,0,0,0,1,1,0,0,0,1,0,2,1,5,0,1,4,7,4,10,5,1,2,1,5,1,4,3,3,4,5,3,5,3,1,0,0,1,0,0,0
"Canterbury",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,10,2,5,6,3,7,6,5,4,11,10,9,4,6,13,9,9,15,9,7,19,23,9,13,20,18,10,8,15,15,15,6,21,9,9,7,8,10,6,8,10,8,10,11,9,13,8,6,5,8,14,5,9,7,2,8,15,5,10,13,4,0,2,3,2,7,3,8,3,2,2,0,2,5,4,0,1,2,2,1,0,0,3,2,4,3,2,0,3,0,1,2,3,3,0,1,1,1,2,1,3,3,1,1,0,1,1,1,2,1,0,2,0,2,2,2,3,2,3,2,0,0,1,2,0,1,0,2,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,1,1,2,1,0,0,1,1,3,1,0,1,0,3,1,0,1,2,0,3,0,3,1,2,1,1,0,1,0,3,1,4,4,1,2,5,2,2,0,2,0,1,0,0,0
"Carlisle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,2,1,0,4,0,2,1,1,0,1,7,9,7,7,11,9,4,13,11,10,12,13,4,2,14,16,27,25,11,5,2,8,16,10,7,6,2,3,17,3,5,11,11,11,16,17,14,45,16,20,4,6,3,17,13,25,7,0,4,6,3,3,1,0,5,3,6,10,1,4,10,1,1,2,0,0,0,0,0,1,1,0,0,2,0,1,1,0,1,0,1,0,2,0,0,2,1,0,1,2,1,3,2,1,5,2,1,0,1,5,1,1,2,2,1,3,1,1,2,4,4,10,3,2,4,1,3,2,3,0,5,3,2,2,4,6,3,6,0,2,2,3,4,8,2,4,1,1,2,3,1,1,2,2,1,2,1,0,4,1,0,1,2,3,1,2,2,1,1,1,3,1,3,1,2,1,0,1,0,0,1,1,0,1,5,2,4,3,4,5,8,10,5,3,2,1,0,0
"Castle Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,2,1,0,1,0,0,0,2,3,3,4,4,4,5,8,10,4,6,4,8,3,5,6,2,6,4,2,3,2,2,2,5,1,1,5,2,5,4,4,3,8,1,3,3,3,4,1,6,3,1,2,3,3,4,1,6,0,4,1,2,1,4,9,4,6,2,4,4,2,1,2,3,3,4,2,1,0,4,3,1,4,1,2,2,3,2,4,0,2,4,4,2,0,0,2,2,0,0,2,1,1,0,2,2,0,0,0,2,1,0,1,0,3,0,0,0,0,1,1,2,0,2,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,2,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,2,1,2,1,2,2,1,2,1,2,2,1,3,3,2,3,1,3,0,5,2,2,7,1,2,3,2,3,2,1,1,1,0,0,0,0
"Central Bedfordshire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,5,0,0,6,4,2,3,6,10,9,6,8,12,10,5,11,19,15,22,14,12,16,20,18,16,17,18,14,18,9,16,16,9,24,14,7,13,30,25,26,16,25,13,33,9,14,12,23,23,8,21,8,14,13,9,5,10,12,17,24,15,12,7,8,17,24,8,25,18,29,12,9,15,7,10,6,9,8,5,4,10,10,4,9,9,5,3,7,9,2,9,6,5,6,6,2,5,2,2,3,1,3,3,0,3,4,1,4,3,1,1,1,2,2,4,0,1,7,2,2,3,2,0,2,0,1,1,3,1,1,1,1,3,1,2,3,1,2,2,2,1,2,2,1,2,4,2,4,3,2,0,4,4,4,3,3,2,4,4,3,4,3,1,3,5,1,8,4,7,8,2,4,5,5,0,6,2,13,3,7,3,11,10,6,8,9,5,5,6,8,9,4,1,1,0,0
"Charnwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,2,5,2,4,5,1,0,2,13,14,6,6,4,4,7,5,4,5,2,10,3,5,5,9,11,6,10,10,11,3,8,9,6,12,3,5,13,18,13,11,12,7,10,17,13,12,7,9,6,12,18,12,7,18,16,12,18,29,28,20,12,19,8,6,4,4,5,7,4,1,6,4,6,1,4,1,6,3,6,6,4,2,3,2,7,3,4,6,2,3,5,4,3,3,4,4,8,2,3,5,3,3,2,3,2,0,2,1,1,2,1,1,2,4,4,2,1,3,1,2,0,1,2,1,4,7,1,5,6,2,0,1,0,5,1,1,6,1,3,3,4,5,0,3,2,2,2,2,1,0,3,1,1,1,3,1,2,2,6,4,11,2,9,8,5,12,14,3,11,9,13,10,6,16,3,7,11,16,9,8,7,7,4,2,2,0,0,0
